Report Date,FIPS,Locality,VDH Health District,Total Cases,Hospitalizations,Deaths
10/14/2020,51173,Smyth,Mount Rogers,581,51,22
10/14/2020,51175,Southampton,Western Tidewater,874,23,30
10/14/2020,51177,Spotsylvania,Rappahannock,2282,140,46
10/14/2020,51179,Stafford,Rappahannock,2187,167,19
10/14/2020,51181,Surry,Crater,134,10,3
10/14/2020,51183,Sussex,Crater,634,29,12
10/14/2020,51185,Tazewell,Cumberland Plateau,388,18,2
10/14/2020,51187,Warren,Lord Fairfax,495,34,13
10/14/2020,51191,Washington,Mount Rogers,758,72,21
10/14/2020,51193,Westmoreland,Three Rivers,307,25,4
10/14/2020,51195,Wise,Lenowisco,498,35,9
10/14/2020,51197,Wythe,Mount Rogers,289,26,6
10/14/2020,51199,York,Peninsula,595,17,9
10/14/2020,51510,Alexandria,Alexandria,4057,323,73
10/14/2020,51520,Bristol,Mount Rogers,223,14,7
10/14/2020,51530,Buena Vista City,Central Shenandoah,115,5,1
10/14/2020,51540,Charlottesville,Thomas Jefferson,1472,33,31
10/14/2020,51550,Chesapeake,Chesapeake,4628,451,76
10/14/2020,51570,Colonial Heights,Chesterfield,277,29,26
10/14/2020,51580,Covington,Alleghany,33,1,0
10/14/2020,51590,Danville,Pittsylvania-Danville,1070,101,38
10/14/2020,51595,Emporia,Crater,269,33,26
10/14/2020,51600,Fairfax City,Fairfax,145,13,8
10/14/2020,51610,Falls Church,Fairfax,75,13,7
10/14/2020,51620,Franklin City,Western Tidewater,461,20,10
10/14/2020,51630,Fredericksburg,Rappahannock,571,50,5
10/14/2020,51640,Galax,Mount Rogers,427,41,30
10/14/2020,51650,Hampton,Hampton,1983,76,28
10/14/2020,51660,Harrisonburg,Central Shenandoah,2876,96,35
10/14/2020,51670,Hopewell,Crater,458,35,7
10/14/2020,51678,Lexington,Central Shenandoah,185,3,1
10/14/2020,51680,Lynchburg,Central Virginia,1742,45,21
10/14/2020,51683,Manassas City,Prince William,1998,131,25
10/14/2020,51685,Manassas Park,Prince William,628,56,8
10/14/2020,51690,Martinsville,West Piedmont,442,63,23
10/14/2020,51700,Newport News,Peninsula,2952,111,49
10/14/2020,51710,Norfolk,Norfolk,5092,386,80
10/14/2020,51720,Norton,Lenowisco,43,5,0
10/14/2020,51730,Petersburg,Crater,829,75,29
10/14/2020,51735,Poquoson,Peninsula,83,3,2
10/14/2020,51740,Portsmouth,Portsmouth,2699,294,63
10/14/2020,51750,Radford,New River,786,9,2
10/14/2020,51760,Richmond City,Richmond,4985,436,62
10/14/2020,51770,Roanoke City,Roanoke,2238,83,32
10/14/2020,51775,Salem,Alleghany,385,17,6
10/14/2020,51790,Staunton,Central Shenandoah,335,15,0
10/14/2020,51800,Suffolk,Western Tidewater,2211,128,77
10/14/2020,51810,Virginia Beach,Virginia Beach,7379,411,99
10/14/2020,51820,Waynesboro,Central Shenandoah,343,10,3
10/14/2020,51830,Williamsburg,Peninsula,204,13,8
10/14/2020,51840,Winchester,Lord Fairfax,540,39,4
10/15/2020,51001,Accomack,Eastern Shore,1197,92,19
10/15/2020,51003,Albemarle,Thomas Jefferson,1452,84,22
10/15/2020,51005,Alleghany,Alleghany,83,8,4
10/15/2020,51007,Amelia,Piedmont,133,14,5
10/15/2020,51009,Amherst,Central Virginia,507,19,4
10/15/2020,51011,Appomattox,Central Virginia,257,17,4
10/15/2020,51013,Arlington,Arlington,4278,518,152
10/15/2020,51015,Augusta,Central Shenandoah,593,26,8
10/15/2020,51017,Bath,Central Shenandoah,20,1,0
10/15/2020,51019,Bedford,Central Virginia,1014,48,15
10/15/2020,51021,Bland,Mount Rogers,64,3,5
10/15/2020,51023,Botetourt,Alleghany,342,24,11
10/15/2020,51025,Brunswick,Southside,402,30,5
10/15/2020,51027,Buchanan,Cumberland Plateau,219,13,2
10/15/2020,51029,Buckingham,Piedmont,718,26,9
10/15/2020,51031,Campbell,Central Virginia,602,25,5
10/15/2020,51033,Caroline,Rappahannock,390,30,5
10/15/2020,51035,Carroll,Mount Rogers,535,48,25
10/15/2020,51036,Charles City,Chickahominy,91,22,5
10/15/2020,51037,Charlotte,Piedmont,192,8,0
10/15/2020,51041,Chesterfield,Chesterfield,6546,387,98
10/15/2020,51043,Clarke,Lord Fairfax,114,12,1
10/15/2020,51045,Craig,Alleghany,40,3,0
10/15/2020,51047,Culpeper,Rappahannock Rapidan,1263,95,18
10/15/2020,51049,Cumberland,Piedmont,111,8,2
10/15/2020,51051,Dickenson,Cumberland Plateau,118,8,1
10/15/2020,51053,Dinwiddie,Crater,462,40,12
10/15/2020,51057,Essex,Three Rivers,188,12,2
10/15/2020,51059,Fairfax,Fairfax,22340,2201,600
10/15/2020,51061,Fauquier,Rappahannock Rapidan,1026,51,25
10/15/2020,51063,Floyd,New River,229,13,16
10/15/2020,51065,Fluvanna,Thomas Jefferson,403,38,9
10/15/2020,51067,Franklin County,West Piedmont,597,23,4
10/15/2020,51069,Frederick,Lord Fairfax,1051,74,13
10/15/2020,51071,Giles,New River,109,4,0
10/15/2020,51073,Gloucester,Three Rivers,319,15,3
10/15/2020,51075,Goochland,Chickahominy,306,28,7
10/15/2020,51077,Grayson,Mount Rogers,346,29,18
10/15/2020,51079,Greene,Thomas Jefferson,258,12,3
10/15/2020,51081,Greensville,Crater,842,37,11
10/15/2020,51083,Halifax,Southside,441,14,7
10/15/2020,51085,Hanover,Chickahominy,1495,110,40
10/15/2020,51087,Henrico,Henrico,5881,465,222
10/15/2020,51089,Henry,West Piedmont,1220,133,31
10/15/2020,51091,Highland,Central Shenandoah,9,0,0
10/15/2020,51093,Isle of Wight,Western Tidewater,816,39,22
10/15/2020,51095,James City,Peninsula,909,67,21
10/15/2020,51097,King and Queen,Three Rivers,83,12,1
10/15/2020,51099,King George,Rappahannock,257,24,4
10/15/2020,51101,King William,Three Rivers,184,15,2
10/15/2020,51103,Lancaster,Three Rivers,171,8,0
10/15/2020,51105,Lee,Lenowisco,359,32,8
10/15/2020,51107,Loudoun,Loudoun,7417,459,129
10/15/2020,51109,Louisa,Thomas Jefferson,356,32,7
10/15/2020,51111,Lunenburg,Piedmont,136,7,3
10/15/2020,51113,Madison,Rappahannock Rapidan,118,8,3
10/15/2020,51115,Mathews,Three Rivers,127,9,0
10/15/2020,51117,Mecklenburg,Southside,844,45,34
10/15/2020,51119,Middlesex,Three Rivers,137,8,11
10/15/2020,51121,Montgomery,New River,2403,28,5
10/15/2020,51125,Nelson,Thomas Jefferson,124,5,2
10/15/2020,51127,New Kent,Chickahominy,257,14,3
10/15/2020,51131,Northampton,Eastern Shore,311,49,31
10/15/2020,51133,Northumberland,Three Rivers,206,12,6
10/15/2020,51135,Nottoway,Piedmont,316,44,20
10/15/2020,51137,Orange,Rappahannock Rapidan,363,24,5
10/15/2020,51139,Page,Lord Fairfax,442,47,30
10/15/2020,51141,Patrick,West Piedmont,296,52,26
10/15/2020,51143,Pittsylvania,Pittsylvania-Danville,1185,67,11
10/15/2020,51145,Powhatan,Chesterfield,269,16,5
10/15/2020,51147,Prince Edward,Piedmont,700,34,12
10/15/2020,51149,Prince George,Crater,997,24,5
10/15/2020,51153,Prince William,Prince William,13390,957,216
10/15/2020,51155,Pulaski,New River,260,15,6
10/15/2020,51157,Rappahannock,Rappahannock Rapidan,66,5,2
10/15/2020,51159,Richmond County,Three Rivers,371,14,4
10/15/2020,51161,Roanoke County,Alleghany,1183,41,8
10/15/2020,51163,Rockbridge,Central Shenandoah,140,7,3
10/15/2020,51165,Rockingham,Central Shenandoah,1660,123,22
10/15/2020,51167,Russell,Cumberland Plateau,386,34,8
10/15/2020,51169,Scott,Lenowisco,240,20,5
10/15/2020,51171,Shenandoah,Lord Fairfax,893,94,59
10/15/2020,51173,Smyth,Mount Rogers,583,51,22
10/15/2020,51175,Southampton,Western Tidewater,876,24,30
10/15/2020,51177,Spotsylvania,Rappahannock,2298,142,46
10/15/2020,51179,Stafford,Rappahannock,2230,168,19
10/15/2020,51181,Surry,Crater,134,10,4
10/15/2020,51183,Sussex,Crater,634,29,12
10/15/2020,51185,Tazewell,Cumberland Plateau,395,18,2
10/15/2020,51187,Warren,Lord Fairfax,514,35,14
10/15/2020,51191,Washington,Mount Rogers,778,72,21
10/15/2020,51193,Westmoreland,Three Rivers,328,25,4
10/15/2020,51195,Wise,Lenowisco,500,35,9
10/15/2020,51197,Wythe,Mount Rogers,295,26,6
10/15/2020,51199,York,Peninsula,603,17,9
10/15/2020,51510,Alexandria,Alexandria,4077,324,73
10/15/2020,51520,Bristol,Mount Rogers,223,14,7
10/15/2020,51530,Buena Vista City,Central Shenandoah,115,5,1
10/15/2020,51540,Charlottesville,Thomas Jefferson,1481,33,31
10/15/2020,51550,Chesapeake,Chesapeake,4661,456,75
10/15/2020,51570,Colonial Heights,Chesterfield,278,29,26
10/15/2020,51580,Covington,Alleghany,33,1,0
10/15/2020,51590,Danville,Pittsylvania-Danville,1090,103,38
10/15/2020,51595,Emporia,Crater,271,33,26
10/15/2020,51600,Fairfax City,Fairfax,145,13,8
10/15/2020,51610,Falls Church,Fairfax,75,13,7
10/15/2020,51620,Franklin City,Western Tidewater,464,20,10
10/15/2020,51630,Fredericksburg,Rappahannock,568,51,5
10/15/2020,51640,Galax,Mount Rogers,427,41,30
10/15/2020,51650,Hampton,Hampton,2004,76,28
10/15/2020,51660,Harrisonburg,Central Shenandoah,2882,96,35
10/15/2020,51670,Hopewell,Crater,465,35,7
10/15/2020,51678,Lexington,Central Shenandoah,189,3,1
10/15/2020,51680,Lynchburg,Central Virginia,1759,47,22
10/15/2020,51683,Manassas City,Prince William,2004,131,25
10/15/2020,51685,Manassas Park,Prince William,628,56,8
10/15/2020,51690,Martinsville,West Piedmont,445,63,23
10/15/2020,51700,Newport News,Peninsula,2973,111,49
10/15/2020,51710,Norfolk,Norfolk,5122,390,80
10/15/2020,51720,Norton,Lenowisco,44,5,0
10/15/2020,51730,Petersburg,Crater,838,76,29
10/15/2020,51735,Poquoson,Peninsula,86,3,2
10/15/2020,51740,Portsmouth,Portsmouth,2706,295,63
10/15/2020,51750,Radford,New River,790,9,1
10/15/2020,51760,Richmond City,Richmond,5003,436,62
10/15/2020,51770,Roanoke City,Roanoke,2276,86,32
10/15/2020,51775,Salem,Alleghany,409,17,6
10/15/2020,51790,Staunton,Central Shenandoah,338,16,0
10/15/2020,51800,Suffolk,Western Tidewater,2220,129,77
10/15/2020,51810,Virginia Beach,Virginia Beach,7415,414,101
10/15/2020,51820,Waynesboro,Central Shenandoah,348,11,3
10/15/2020,51830,Williamsburg,Peninsula,204,13,8
10/15/2020,51840,Winchester,Lord Fairfax,542,39,4
10/16/2020,51001,Accomack,Eastern Shore,1198,94,19
10/16/2020,51003,Albemarle,Thomas Jefferson,1466,84,22
10/16/2020,51005,Alleghany,Alleghany,84,9,4
10/16/2020,51007,Amelia,Piedmont,138,16,6
10/16/2020,51009,Amherst,Central Virginia,517,21,4
10/16/2020,51011,Appomattox,Central Virginia,262,17,5
10/16/2020,51013,Arlington,Arlington,4318,518,153
10/16/2020,51015,Augusta,Central Shenandoah,607,26,8
10/16/2020,51017,Bath,Central Shenandoah,21,1,0
10/16/2020,51019,Bedford,Central Virginia,1035,49,16
10/16/2020,51021,Bland,Mount Rogers,64,3,5
10/16/2020,51023,Botetourt,Alleghany,347,25,11
10/16/2020,51025,Brunswick,Southside,402,30,5
10/16/2020,51027,Buchanan,Cumberland Plateau,220,13,2
10/16/2020,51029,Buckingham,Piedmont,719,26,9
10/16/2020,51031,Campbell,Central Virginia,616,25,6
10/16/2020,51033,Caroline,Rappahannock,395,30,5
10/16/2020,51035,Carroll,Mount Rogers,547,48,25
10/16/2020,51036,Charles City,Chickahominy,94,22,5
10/16/2020,51037,Charlotte,Piedmont,193,9,0
10/16/2020,51041,Chesterfield,Chesterfield,6568,391,99
10/16/2020,51043,Clarke,Lord Fairfax,113,12,1
10/16/2020,51045,Craig,Alleghany,41,3,0
10/16/2020,51047,Culpeper,Rappahannock Rapidan,1266,95,18
10/16/2020,51049,Cumberland,Piedmont,111,8,2
10/16/2020,51051,Dickenson,Cumberland Plateau,119,8,1
10/16/2020,51053,Dinwiddie,Crater,468,40,12
10/16/2020,51057,Essex,Three Rivers,188,12,2
10/16/2020,51059,Fairfax,Fairfax,22460,2207,599
10/16/2020,51061,Fauquier,Rappahannock Rapidan,1026,51,25
10/16/2020,51063,Floyd,New River,230,13,16
10/16/2020,51065,Fluvanna,Thomas Jefferson,405,38,9
10/16/2020,51067,Franklin County,West Piedmont,608,25,4
10/16/2020,51069,Frederick,Lord Fairfax,1068,74,13
10/16/2020,51071,Giles,New River,110,4,0
10/16/2020,51073,Gloucester,Three Rivers,327,15,3
10/16/2020,51075,Goochland,Chickahominy,305,29,7
10/16/2020,51077,Grayson,Mount Rogers,348,29,18
10/16/2020,51079,Greene,Thomas Jefferson,261,13,3
